TimeTag,ForgingData
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1400,1400,1600,1600,1800,1800,1600,1600,1400,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2600,2600,2800,2800,3000,3400,3800,4200,4800,6000,7200,8400,9600,10600,11400,12200,12800,13400,14000,14600,15000,15400,15800,16200,16600,17000,17400,18000,18400,19000,19400,19800,20400,20800,21400,21800,22400,22800,23200,23800,24200,24600,25000,25400,25800,26200,26600,27000,27200,27400,27800,28000,28200,28400,28400,28600,28600,28800,28800,28800,28800,28600,28600,28400,28200,28200,27800,27600,27200,27000,26600,26200,25600,25000,24600,23800,23200,22600,21800,21000,20200,19400,18400,17400,16400,15000,13600,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1400,1400,1600,1600,1800,1800,1600,1600,1400,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2600,2600,2800,2800,3000,3400,3800,4200,4800,6000,7200,8400,9600,10600,11400,12200,12800,13400,14000,14600,15000,15400,15800,16200,16600,17000,17400,18000,18400,19000,19400,19800,20400,20800,21400,21800,22400,22800,23200,23800,24200,24600,25000,25400,25800,26200,26600,27000,27200,27400,27800,28000,28200,28400,28400,28600,28600,28800,28800,28800,28800,28600,28600,28400,28200,28200,27800,27600,27200,27000,26600,26200,25600,25000,24600,23800,23200,22600,21800,21000,20200,19400,18400,17400,16400,15000,13600,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1400,1400,1600,1600,1800,1800,1600,1600,1600,1400,1400,1400,1400,1600,1800,2000,2200,2200,2400,2600,2600,2800,3000,3200,3400,3800,4200,5000,6200,7400,8600,9800,10800,11800,12400,13200,13800,14200,14800,15200,15600,16000,16400,16800,17400,17800,18200,18800,19200,19800,20200,20600,21200,21600,22200,22600,23000,23600,24000,24400,25000,25400,25800,26200,26400,26800,27200,27400,27600,28000,28200,28400,28600,28600,28800,28800,29000,29000,29000,29000,29000,28800,28800,28600,28400,28000,27800,27400,27000,26600,26200,25600,25200,24600,24000,23200,22600,21800,21000,20200,19400,18400,17400,16200,15000,13600,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,200,200,200,200,200,200,200,200,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1400,1400,1600,1600,1600,1600,1600,1600,1600,1400,1400,1400,1400,1600,1600,1800,2000,2200,2400,2600,2600,2800,3000,3200,3400,3800,4200,5000,6000,7200,8600,9600,10800,11600,12400,13000,13600,14200,14600,15000,15600,16000,16400,16800,17200,17800,18200,18800,19200,19600,20200,20600,21000,21600,22000,22600,23000,23600,24000,24400,25000,25400,25800,26000,26400,26800,27000,27400,27600,28000,28200,28400,28600,28600,28800,28800,29000,29000,29000,29000,28800,28800,28600,28400,28400,28000,27800,27400,27000,26600,26200,25800,25200,24600,24000,23400,22600,22000,21200,20400,19400,18400,17400,16400,15200,13800,12200,10600,9000,7400,5600,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,200,200,200,200,200,200,200,200,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1400,1400,1600,1600,1600,1600,1600,1600,1600,1400,1400,1400,1400,1600,1600,1800,2000,2200,2400,2600,2600,2800,3000,3200,3400,3800,4200,5000,6000,7200,8600,9600,10800,11600,12400,13000,13600,14200,14600,15000,15600,16000,16400,16800,17200,17800,18200,18800,19200,19600,20200,20600,21000,21600,22000,22600,23000,23600,24000,24400,25000,25400,25800,26000,26400,26800,27000,27400,27600,28000,28200,28400,28600,28600,28800,28800,29000,29000,29000,29000,28800,28800,28600,28400,28400,28000,27800,27400,27000,26600,26200,25800,25200,24600,24000,23400,22600,22000,21200,20400,19400,18400,17400,16400,15200,13800,12200,10600,9000,7400,5600,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1400,1400,1400,1400,1400,1600,1600,1600,1800,1600,1600,1400,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2400,2600,2800,2800,3000,3400,3600,4200,4800,5600,7000,8200,9400,10600,11400,12200,12800,13400,14000,14600,15000,15400,15800,16200,16600,17000,17400,18000,18400,19000,19400,19800,20400,20800,21400,21800,22200,22800,23200,23600,24200,24600,25000,25400,25800,26200,26400,26800,27200,27400,27600,27800,28200,28200,28400,28600,28600,28800,28800,28800,28800,28600,28600,28400,28200,28000,27800,27600,27200,26800,26400,26000,25600,25000,24400,23800,23200,22400,21800,21000,20200,19200,18400,17400,16200,15000,13800,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,402,402,603,603,603,603,804,804,804,804,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1206,1206,1407,1407,1608,1608,1608,1608,1608,1608,1407,1407,1407,1407,1407,1608,1809,2010,2211,2412,2412,2613,2613,2814,3015,3216,3618,4020,4623,5628,6834,8040,9246,10251,11256,12060,12663,13467,13869,14472,14874,15276,15678,16281,16683,17085,17487,18090,18492,19095,19497,19899,20502,20904,21507,21909,22311,22914,23316,23919,24321,24723,25125,25527,25929,26331,26733,26934,27336,27537,27939,28140,28341,28542,28542,28743,28944,28944,28944,28944,28944,28944,28944,28743,28542,28341,28140,27939,27537,27135,26733,26331,25929,25326,24723,24120,23517,22713,21909,21105,20301,19497,18492,17487,16482,15075,13869,12261,10653,9045,7236,5427,3618,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,600,600,600,600,800,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,1400,1600,1600,1600,1600,1600,1600,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2400,2600,2600,2800,3000,3200,3600,4000,4600,5600,6800,8000,9200,10200,11200,12000,12600,13400,13800,14400,14800,15200,15600,16200,16600,17000,17400,18000,18400,19000,19400,19800,20400,20800,21400,21800,22200,22800,23200,23800,24200,24600,25000,25400,25800,26200,26600,26800,27200,27400,27800,28000,28200,28400,28400,28600,28800,28800,28800,28800,28800,28800,28800,28600,28400,28200,28000,27800,27400,27000,26600,26200,25800,25200,24600,24000,23400,22600,21800,21000,20200,19400,18400,17400,16400,15000,13800,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,402,402,402,603,603,603,804,804,804,1005,1005,1005,1005,1005,1005,1005,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1407,1608,1608,1608,1608,1608,1608,1608,1407,1407,1407,1407,1608,1809,2010,2211,2412,2613,2613,2814,3015,3216,3417,3819,4221,4824,5829,7035,8241,9447,10452,11457,12261,12864,13467,14070,14472,14874,15276,15678,16080,16482,17085,17487,18090,18492,18894,19497,19899,20301,20904,21306,21909,22311,22713,23316,23718,24321,24723,25125,25527,25929,26130,26532,26934,27135,27537,27738,27939,28140,28341,28542,28743,28743,28743,28743,28743,28743,28743,28743,28542,28341,28140,27939,27738,27336,26934,26532,26130,25527,25125,24522,23919,23316,22512,21909,21105,20301,19296,18492,17487,16281,15075,13668,12261,10653,9045,7236,5628,3618,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,402,402,402,603,603,603,603,804,804,804,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1206,1206,1206,1206,1407,1608,1608,1809,1809,1809,1608,1608,1407,1407,1407,1407,1608,1608,1809,2010,2211,2412,2412,2613,2814,3015,3216,3417,3819,4020,4824,5829,7035,8241,9246,10452,11256,12060,12864,13467,14070,14472,14874,15276,15678,16080,16482,17085,17487,18090,18492,18894,19497,19899,20502,20904,21306,21909,22311,22713,23316,23718,24120,24723,25125,25527,25728,26130,26532,26733,27135,27336,27738,27939,28140,28341,28542,28542,28743,28743,28743,28743,28743,28743,28542,28542,28341,28140,27939,27738,27336,26934,26733,26130,25728,25125,24522,23919,23316,22512,21708,21105,20301,19296,18492,17286,16281,15075,13668,12060,10452,8844,7236,5427,3618,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1400,1600,1600,1800,1800,1800,1600,1600,1400,1400,1400,1400,1600,1600,1800,2000,2200,2400,2400,2600,2800,3000,3200,3400,3800,4000,4800,5800,7000,8200,9200,10400,11200,12000,12800,13400,14000,14400,14800,15200,15600,16000,16400,17000,17400,18000,18400,18800,19400,19800,20400,20800,21200,21800,22200,22600,23200,23600,24000,24600,25000,25400,25600,26000,26400,26600,27000,27200,27600,27800,28000,28200,28400,28400,28600,28600,28600,28600,28600,28600,28400,28400,28200,28000,27800,27600,27200,26800,26600,26000,25600,25000,24400,23800,23200,22400,21600,21000,20200,19200,18400,17200,16200,15000,13600,12000,10400,8800,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,600,600,600,600,800,800,800,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1000,1000,1200,1200,1200,1400,1400,1600,1600,1600,1600,1600,1600,1400,1400,1400,1400,1400,1600,1800,2000,2200,2400,2400,2600,2600,2800,3000,3400,3600,4000,4600,5800,6800,8000,9200,10200,11200,12000,12600,13200,13800,14200,14600,15200,15600,16000,16400,16800,17200,17800,18200,18600,19200,19600,20000,20600,21000,21600,22000,22600,23000,23600,24000,24400,24800,25200,25600,26000,26400,26600,27000,27200,27600,27800,28000,28200,28200,28400,28400,28600,28600,28600,28600,28600,28400,28400,28200,28000,27800,27400,27200,26800,26400,26000,25400,25000,24400,23800,23200,22400,21800,21000,20200,19200,18400,17400,16200,15000,13600,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1400,1600,1600,1800,1800,1800,1600,1600,1600,1400,1400,1400,1400,1600,1800,2000,2200,2400,2400,2600,2600,2800,3000,3200,3600,4000,4600,5600,6800,7800,9000,10200,11000,11800,12600,13200,13600,14200,14600,15000,15400,15800,16200,16600,17200,17600,18200,18600,19000,19600,20000,20400,21000,21400,22000,22400,23000,23400,23800,24400,24800,25200,25600,25800,26200,26600,26800,27200,27400,27800,28000,28000,28200,28400,28400,28600,28600,28600,28600,28600,28400,28400,28200,28000,27800,27600,27200,26800,26400,26000,25400,25000,24400,23800,23200,22400,21600,21000,20200,19200,18400,17400,16200,15000,13600,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,400,400,400,600,600,600,600,800,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1400,1600,1600,1800,1800,1800,1600,1600,1600,1400,1400,1400,1400,1600,1800,2000,2200,2400,2400,2600,2600,2800,3000,3200,3600,4000,4600,5600,6800,7800,9000,10200,11000,11800,12600,13200,13600,14200,14600,15000,15400,15800,16200,16600,17200,17600,18200,18600,19000,19600,20000,20400,21000,21400,22000,22400,23000,23400,23800,24400,24800,25200,25600,25800,26200,26600,26800,27200,27400,27800,28000,28000,28200,28400,28400,28600,28600,28600,28600,28600,28400,28400,28200,28000,27800,27600,27200,26800,26400,26000,25400,25000,24400,23800,23200,22400,21600,21000,20200,19200,18400,17400,16200,15000,13600,12200,10600,9000,7200,5400,3600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2018/6/4 10:57,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,0,0,201,201,201,201,402,402,402,603,603,603,603,804,804,804,1005,1005,1005,1005,1005,1005,1206,1206,1206,1206,1206,1206,1005,1005,1206,1206,1206,1407,1407,1608,1608,1608,1608,1608,1608,1407,1407,1407,1407,1407,1608,1608,1809,2010,2211,2412,2613,2613,2814,2814,3216,3417,3819,4422,5226,6432,7638,8844,10050,10854,11658,12462,13065,13668,14070,14673,15075,15477,15879,16281,16683,17085,17688,18090,18693,19095,19497,20100,20502,21105,21507,21909,22512,22914,23517,23919,24321,24723,25326,25527,25929,26331,26733,26934,27336,27537,27738,27939,28140,28341,28341,28542,28542,28542,28542,28542,28542,28542,28341,28140,27939,27738,27537,27135,26733,26331,25929,25527,24924,24321,23718,23115,22512,21708,20904,20100,19296,18291,17286,16281,15075,13668,12060,10452,8844,7236,5427,3618,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
